Name,Position,Institution,SubInstitution,Education,Other Affiliation,page,Notes,Career,AffiliationId,carnegie_id,PrimarySample,level_0,index,StateSystem,FixedPosition
"Rev. Scott R. Pilarz, S.J",Trustee,Boston College,,"Georgetown 1981 AB; Fordham MA; Weston Theology MDiv, ThM; CUNY PhD","President, The University of Scranton",173.0,,,103531236.0,164924.0,True,,,,Trustee
"Rev. Bradley M. Schaeffer, S.J",Trustee,Boston College,,,,173.0,,,103531236.0,164924.0,True,,,,Trustee
Susan M. Gianinno,Trustee,Boston College,,,"Chairman and Chief Executive Officer, Publicis USA, Publicis",172.0,,,103531236.0,164924.0,True,,,,Trustee
Mary J. Steele Guilfoile,Trustee,Boston College,,"Boston Col 1976 BS, 1984 MBA","Chairman, MG Advisors, Inc",172.0,,,103531236.0,164924.0,True,,,,Trustee
Pierre-Richard Prosper,Trustee,Boston College,,Boston Col 1985 AB; Pepperdine 1989 JD,"Counsel, Los Angeles, CA Office, Arent Fox LLP",173.0,,,103531236.0,164924.0,True,,,,Trustee
Robert K. Kraft,Trustee,Boston College,,Columbia 1963 BA; Harvard 1965 MBA,"Chairman and Chief Executive Officer, The Kraft Group",173.0,,,103531236.0,164924.0,True,,,,Trustee
Sally Engelhard Pingree,Trustee,Boston College,,,,173.0,,,103531236.0,164924.0,True,,,,Trustee
John L. LaMattina,Trustee,Boston College,,Boston Col: New Hampshire PhD,"Senior Vice President and President, Pfizer Global Research and Development, Pfizer Inc (2003-2007)",173.0,,,103531236.0,164924.0,True,,,,Trustee
"Rev. William P. Leahy, SJ",Trustee,Boston College,,,,173.0,,,103531236.0,164924.0,True,,,,Trustee
Peter S. Lynch,Trustee,Boston College,,Boston Col 1965 BA; Pennsylvania 1968 MBA,"Vice Chairman, Fidelity Management & Research Company",173.0,,,103531236.0,164924.0,True,,,,Trustee
Peter K. Markell,Trustee,Boston College,,,"Vice President, Finance, Partners HealthCare System, Inc",173.0,,,103531236.0,164924.0,True,,,,Trustee
Kathleen M. McGillycuddy,Trustee,Boston College,,,"Executive Vice President and Head, Private Clients Group, FleetBoston Financial Corporation",173.0,,,103531236.0,164924.0,True,,,,Trustee
Susan Martinelli Shea,Trustee,Boston College,,,"Managing Partner, Policy Committee, Dorsey & Whitney LLP",173.0,,,103531236.0,164924.0,True,,,,Trustee
"Rev. Robert B. Lawton, SJ",Trustee,Boston College,,Fordham 1971 AB; Harvard 1977 PhD,"President, Loyola Marymount University",173.0,,,103531236.0,164924.0,True,,,,Trustee
Marianne D. Short,Trustee,Boston College,,,,173.0,,,103531236.0,164924.0,True,,,,Trustee
Paula D. Polito,Trustee,Boston College,,,"Senior Vice President, Merrill Lynch & Co., Inc",173.0,,,103531236.0,164924.0,True,,,,Trustee
Richard F. Syron,Trustee,Boston College,,"Boston Col 1966 BS; Tufts 1969 MA, 1971 PhD","Chairman and Chief Executive Officer, Federal Home Loan Mortgage Corporation",173.0,,,103531236.0,164924.0,True,,,,Trustee
"R. Michael Murray, Jr",Trustee,Boston College,,,"Member, McKinsey Advisory Committee, McKinsey & Company",173.0,,,103531236.0,164924.0,True,,,,Trustee
Robert M. Devlin,Trustee,Boston College,,,"Chairman, Curragh Capital Partners",172.0,,,103531236.0,164924.0,True,,,,Trustee
Robert J. Morrissey,Trustee,Boston College,,,"Partner, Morrissey, Hawkins & Lynch",173.0,,,103531236.0,164924.0,True,,,,Trustee
Kathleen A. Corbet,Trustee,Boston College,,Boston Col 1982 BS; Stern 1989 MBA,,172.0,,,103531236.0,164924.0,True,,,,Trustee
Francis A. Doyle,Trustee,Boston College,,,"President and Chief Executive Officer, Connell Limited Partnership",172.0,,,103531236.0,164924.0,True,,,,Trustee
Patrick Carney,Trustee,Boston College,,Boston Col BS; Harvard MBA,"Chairman and Chief Executive Officer, Claremont Companies",172.0,,,103531236.0,164924.0,True,,,,Trustee
Peter W. Bell,Trustee,Boston College,,,"Venture Partner, Highland Capital Partners",172.0,,,103531236.0,164924.0,True,,,,Trustee
Keith A. Francis,Trustee,Boston College,,,,172.0,,,103531236.0,164924.0,True,,,,Trustee
Gregory P. Barber,Trustee,Boston College,,,"Chairman, Gregory P. Barber & Associates, Inc",172.0,,,103531236.0,164924.0,True,,,,Trustee
William J. Geary,Vice Chairman,Boston College,,,"Partner, North Bridge Venture Partners",172.0,,,103531236.0,164924.0,True,,,,Board Vice President
Thomas P. O'Neill III,Trustee,Boston College,,Boston Col BA; Harvard MPA,"Chief Executive Officer, O'Neill and Associates",173.0,,,103531236.0,164924.0,True,,,,Trustee
R. Robert Popeo,Trustee,Boston College,,Northeastern 1958 AB; Boston Col 1961 JD,"President and Chairman, Management Committee, Mintz, Levin, Cohn, Ferris, Glovsky and Popeo, P.C",173.0,,,103531236.0,164924.0,True,,,,Trustee
Robert L. Winston,Trustee,Boston College,,,,173.0,,,103531236.0,164924.0,True,,,,Trustee
Kathleen Powers Haley,Trustee,Boston College,,,,172.0,,,103531236.0,164924.0,True,,,,Trustee
Richard F. Powers III,Trustee,Boston College,,Boston Col 1967 BS; Columbia 1972 MBA,,173.0,,,103531236.0,164924.0,True,,,,Trustee
Benaree P. Wiley,Trustee,Boston College,,,"President Emeritus, The Partnership, Inc",173.0,,,103531236.0,164924.0,True,,,,Trustee
Robert F. Cotter,Trustee,Boston College,,Boston Col 1973 BA,"President and Chief Operating Officer, Starwood Hotels & Resorts Worldwide, Inc (2003-2005)",172.0,,,103531236.0,164924.0,True,,,,Trustee
"Brian G. Paulson, S.J",Trustee,Boston College,,,"President, St. Ignatius College Prep",173.0,,,103531236.0,164924.0,True,,,,Trustee
John F. Fishret,Trustee,Boston College,,,"President and Chief Executive Officer, Suffolk Construction Company",172.0,,,103531236.0,164924.0,True,,,,Trustee
Cynthia Lee Egan,Trustee,Boston College,,,"President, T. Rowe Price Retirement Plan Services, Inc",172.0,,,103531236.0,164924.0,True,,,,Trustee
"Charles I. Clough, Jr",Trustee,Boston College,,,"Chairman and Chief Executive Officer, Clough Capital Partners, LP",172.0,,,103531236.0,164924.0,True,,,,Trustee
Blenda J. Wilson,Trustee,Boston College,,Cedar Crest 1962 AB; Seton Hall 1965 MA; Boston Col 1979 PhD,"President and Chief Executive Officer, Nellie Mae Education Foundation",173.0,,,103531236.0,164924.0,True,,,,Trustee
"Rev. Daniel J. Harrington, S.J.",Trustee,Boston College,,,"Professor of New Testament, Weston Jesuit School of Theology",172.0,,,103531236.0,164924.0,True,,,,Trustee
Stuart W. Pratt,Trustee,Boston University,,,,176.0,,,111088046.0,164988.0,True,,,,Trustee
Richard R. Joaquim,Trustee,Boston University,,,"President and Chief Executive Officer, Monarch International",176.0,,,111088046.0,164988.0,True,,,,Trustee
Jonathan R. Cole,Trustee,Boston University,,,"Provost and Dean of Faculties, Columbia University",175.0,,,111088046.0,164988.0,True,,,,Trustee
Kenneth J. Feld,Trustee,Boston University,,,"Chairman and Chief Executive Officer, Feld",176.0,,,111088046.0,164988.0,True,,,,Trustee
Patricia K. Donahoe,Trustee,Boston University,,,Marshall K. Bartlett Professor of Surgery,176.0,,,111088046.0,164988.0,True,,,,Trustee
Ronald G. Garriques,Trustee,Boston University,,,"President, Global Consumer, Dell Inc",176.0,,,111088046.0,164988.0,True,,,,Trustee
Elaine Kirshenbaum,Trustee,Boston University,,,"Vice President, Policy, Planning, and Membership, Massachusetts Medical Society",176.0,,,111088046.0,164988.0,True,,,,Trustee
Bahaa R. Hariri,Trustee,Boston University,,,"President and Chief Executive Officer, Exceed SA",176.0,,,111088046.0,164988.0,True,,,,Trustee
Esther A.H. Hopkins,Trustee,Boston University,,,,176.0,,,111088046.0,164988.0,True,,,,Trustee
"J. Kenneth Menges, Jr.",Trustee,Boston University,,,"Contact, Corporate Practice Group, Akin Gump Strauss Hauer & Feld LLP",176.0,,,111088046.0,164988.0,True,,,,Trustee
"Cleve L. Killingsworth, Jr",Trustee,Boston University,,,"President and Chief Executive Officer, Blue Cross and Blue Shield of Massachusetts, Inc",176.0,,,111088046.0,164988.0,True,,,,Trustee
Alan M. Leventhal,Chairman,Boston University,,,"Chairman and Chief Executive Officer, Beacon Capital Partners, LLC",176.0,,,111088046.0,164988.0,True,,,,Board President
JoAnn McGrath,Trustee,Boston University,,,"Managing Partner, The Heritage Group",176.0,,,111088046.0,164988.0,True,,,,Trustee
Robert J. Brown,Ex Officio Trustee,Boston University,,,,175.0,,,111088046.0,164988.0,True,,,,"Trustee, Ex Officio"
Richard B. DeWolfe,Trustee,Boston University,,,"Managing Partner, DeWolfe & Company, LLC",175.0,,,111088046.0,164988.0,True,,,,Trustee
Richard C. Godfrey,Trustee,Boston University,,,"Member, Firm Committee, Kirkland & Ellis LLP",176.0,,,111088046.0,164988.0,True,,,,Trustee
David F. D'Alessandro,Vice Chairman,Boston University,,Utica Col Syracuse 1972 BS,"Chairman and Chief Executive Officer, John Hancock Financial Services, Inc",175.0,,,111088046.0,164988.0,True,,,,Board Vice President
Julie H. Sandell,Ex Officio Trustee,Boston University,,,,176.0,,,111088046.0,164988.0,True,,,,"Trustee, Ex Officio"
Sidney J. Feltenstein,Trustee,Boston University,,,"Chairman and Chief Executive Officer, Yorkshire Gobal Restaurants, Inc",176.0,,,111088046.0,164988.0,True,,,,Trustee
Richard D. Cohen,Trustee,Boston University,,,"President, Capital Properties Associates, LP",175.0,,,111088046.0,164988.0,True,,,,Trustee
Carla E. Meyer,Trustee,Boston University,,,,176.0,,,111088046.0,164988.0,True,,,,Trustee
Michael E. Bronner,Trustee,Boston University,,,"Founder and Chairman, Upromise, Inc",175.0,,,111088046.0,164988.0,True,,,,Trustee
Marshall M. Sloane,Trustee,Boston University,,,"Founder, Chairman and Chief Executive Officer, Century Bank and Trust Company",176.0,,,111088046.0,164988.0,True,,,,Trustee
Philip L. Bullen,Trustee,Boston University,,,"Chief Investment Officer, Large Capital Core Stocks, Fidelity Investments Institutional Services Company, Inc",175.0,,,111088046.0,164988.0,True,,,,Trustee
Allen I. Questrom,Trustee,Boston University,,Boston U 1964 BS,"Principal, AEA Investors LiC",176.0,,,111088046.0,164988.0,True,,,,Trustee
Sharon G. Ryan,Trustee,Boston University,,Boston U 1970,,176.0,,,111088046.0,164988.0,True,,,,Trustee
Richard C. Shipley,Trustee,Boston University,,,,176.0,,,111088046.0,164988.0,True,,,,Trustee
Robert A. Knox,Vice Chairman,Boston University,,,"Senior Managing Director, Cornerstone Equity Investors, LLC",176.0,,,111088046.0,164988.0,True,,,,Board Vice President
Hugo X. Shong,Trustee,Boston University,,Boston U 1987,"Senior Vice President and President, IDG Asia, International Data Group",176.0,,,111088046.0,164988.0,True,,,,Trustee
"John F. Smith, Jr.",Trustee,Boston University,,Massachusetts 1960 BBA; Boston U 1965 MBA,"Non-Executive Chairman and Presiding Director, Board of Directors, Delta Air Lines, Inc. (2004-2007)",176.0,,,111088046.0,164988.0,True,,,,Trustee
Bippy M. Siegal,Trustee,Boston University,,,"Chief Executive Officer, Raycliff Capital",176.0,,,111088046.0,164988.0,True,,,,Trustee
Terry L. Andreas,Trustee,Boston University,,,"Chair, The School for Field Studies",175.0,,,111088046.0,164988.0,True,,,,Trustee
Earle M. Chiles,Trustee,Boston University,,,"President and Chief Executive Officer, Earle Chiles and Affiliated Companies",175.0,,,111088046.0,164988.0,True,,,,Trustee
Frederick H. Chicos,Trustee,Boston University,,,"Chairman Emeritus, The Chickering Group",175.0,,,111088046.0,164988.0,True,,,,Trustee
John Battaglino,Trustee,Boston University,,,"Senior Vice President, Barnes & Noble College Booksellers, Inc",175.0,,,111088046.0,164988.0,True,,,,Trustee
Robert E. Yellin,Trustee,Boston University,,,"President and Chief Executive Officer, CalProtection",176.0,,,111088046.0,164988.0,True,,,,Trustee
Bishop Peter Weaver,Trustee,Boston University,,,"Bishop, The United Methodist Church",176.0,,,111088046.0,164988.0,True,,,,Trustee
Peter H. Vermilye,Trustee,Boston University,,,"Senior Advisor, Harbor Capital Management Company, Inc",176.0,,,111088046.0,164988.0,True,,,,Trustee
Peter T. Paul,Trustee,Boston University,,,"Chairman and Chief Executive Officer, Pau Financial",176.0,,,111088046.0,164988.0,True,,,,Trustee
Thomas P. Glynn,Trustee,Brandeis University,,Brandeis 1977 PhD,"Chief Operating Officer, Partners HealthCare System, IncPrudential Tower, 800 Boylston Street, Suite 1150, Boston, MA 02199-8001 Tel: (617) 278-1000",182.0,,,6902469.0,165015.0,True,,,,Trustee
Martin J. Gross,Trustee,Brandeis University,,Brandeis 1972 BA; Chicago 1977 JD; NYU 1981 LLM; Oxford (UK) 1974 MA,"Founder and President, Sandalwood Securities, Inc101 Eisenhower Parkway, Roseland, NJ 07068 Tel: (973) 228-5466",182.0,,,6902469.0,165015.0,True,,,,Trustee
William S. Friedman,Trustee,Brandeis University,,Brandeis 1965 BA,,182.0,,,6902469.0,165015.0,True,,,,Trustee
Morton Ginsberg,Trustee,Brandeis University,,Brandeis 1956,,182.0,,,6902469.0,165015.0,True,,,,Trustee
Paul M. Zlotoff,Secretary,Brandeis University,,Brandeis 1972,,182.0,,,6902469.0,165015.0,True,,,,Other Board Member
Vartan Gregorian,Trustee,Brandeis University,,"Stanford 1958 BA, 1964 PhD","President, Carnegie Corporation of New York 437 Madison Avenue, New York, NY 10022-7001 Tel: (212) 207-6215",182.0,,,6902469.0,165015.0,True,,,,Trustee
Daniel J. Jick,Trustee,Brandeis University,,Brandeis 1979,,182.0,,,6902469.0,165015.0,True,,,,Trustee
Malcolm L. Sherman,Chairman,Brandeis University,,Cornell 1953 BA,"Chairman and Chief Executive Officer, Ecko Group, Inc",182.0,,,6902469.0,165015.0,True,,,,Board President
Jonathon S. Jacobson,Trustee,Brandeis University,,,,182.0,,,6902469.0,165015.0,True,,,,Trustee
Barbara C. Rosenberg,Trustee,Brandeis University,,Brandeis 1954,,182.0,,,6902469.0,165015.0,True,,,,Trustee
Jehuda Reinharz,Trustee,Brandeis University,,,,182.0,,,6902469.0,165015.0,True,,,,Trustee
Robert S. Rifkind,Trustee,Brandeis University,,,,182.0,,,6902469.0,165015.0,True,,,,Trustee
Linda Whitlock,Trustee,Brandeis University,,,,182.0,,,6902469.0,165015.0,True,,,,Trustee
Myra H. Kraft,Trustee,Brandeis University,,Brandeis 1964,,182.0,,,6902469.0,165015.0,True,,,,Trustee
"E. John Rosenwald, Jr.",Trustee,Brandeis University,,"Dartmouth 1952 AB, 1953 MBA",,182.0,,,6902469.0,165015.0,True,,,,Trustee
Barton J. Winokur,Trustee,Brandeis University,,,"Chairman and Chief Executive Officer, Dechert LLP",182.0,,,6902469.0,165015.0,True,,,,Trustee
Thomas H. Lee,Trustee,Brandeis University,,Harvard 1965 AB,,182.0,,,6902469.0,165015.0,True,,,,Trustee
Stephen R. Reiner,Trustee,Brandeis University,,Brandeis 1961,,182.0,,,6902469.0,165015.0,True,,,,Trustee
Robert Shapiro,Trustee,Brandeis University,,Brandeis 1952,,182.0,,,6902469.0,165015.0,True,,,,Trustee
Perry M. Traquina,Secretary,Brandeis University,,Brandeis 1978,,182.0,,,6902469.0,165015.0,True,,,,Other Board Member
Kenneth S. Kaiserman,Trustee,Brandeis University,,Brandeis 1960,,182.0,,,6902469.0,165015.0,True,,,,Trustee
Stuart Lewtan,Trustee,Brandeis University,,Brandeis 1984 BA,,182.0,,,6902469.0,165015.0,True,,,,Trustee
Barbara A. Mandel,Trustee,Brandeis University,,,,182.0,,,6902469.0,165015.0,True,,,,Trustee
Louis Perlmutter,Trustee,Brandeis University,,Brandeis 1956,,182.0,,,6902469.0,165015.0,True,,,,Trustee
Michael H. Steinhardt,Trustee,Brandeis University,,,,182.0,,,6902469.0,165015.0,True,,,,Trustee
John L. Usdan,Trustee,Brandeis University,,,"President, Midwood Management Corp",182.0,,,6902469.0,165015.0,True,,,,Trustee
Carol R. Saivetz,Trustee,Brandeis University,,Brandeis 1969,,182.0,,,6902469.0,165015.0,True,,,,Trustee
Jeanette P. Lerman,Trustee,Brandeis University,,Brandeis 1969,,182.0,,,6902469.0,165015.0,True,,,,Trustee
Stephen B. Kay,Trustee,Brandeis University,,,"Limited Partner, Goldman, Sachs & Co85 Broad St., New York, NY 10004",182.0,,,6902469.0,165015.0,True,,,,Trustee
Dorothy Pierce,Trustee,Brandeis University,,,,182.0,,,6902469.0,165015.0,True,,,,Trustee
Henry L. Foster,Trustee,Brandeis University,,,,182.0,,,6902469.0,165015.0,True,,,,Trustee
Sylvia K. Hassenfeld,Trustee,Brandeis University,,,,182.0,,,6902469.0,165015.0,True,,,,Trustee
D. Ronald Daniel,Trustee,Brandeis University,,,,181.0,,,6902469.0,165015.0,True,,,,Trustee
Charles R. Bronfman,Trustee,Brandeis University,,McGill (Canada),,181.0,,,6902469.0,165015.0,True,,,,Trustee
Daniel J. Elkaim,Treasurer,Brandeis University,,Brandeis 1981,,182.0,,,6902469.0,165015.0,True,,,,Other Board Member
Gershon Kekst,Vice Chairman,Brandeis University,,,"President, Kekst and Company Incorporated 437 Madison Avenue, New York, NY 10022",182.0,,,6902469.0,165015.0,True,,,,Board Vice President
Suk Won Kim,Trustee,Brandeis University,,Brandeis 1970,,182.0,,,6902469.0,165015.0,True,,,,Trustee
Allen B. Alter,Trustee,Brandeis University,,,,181.0,,,6902469.0,165015.0,True,,,,Trustee
Leonard J. Asper,Trustee,Brandeis University,,Brandeis 1986,,181.0,,,6902469.0,165015.0,True,,,,Trustee
Jack M. Connors,Vice Chairman,Brandeis University,,,,181.0,,,6902469.0,165015.0,True,,,,Board Vice President
Thomas L. Friedman,Trustee,Brandeis University,,Brandeis 1975 BA; Oxford (UK) 1978 MA,,182.0,,,6902469.0,165015.0,True,,,,Trustee
Jonathan Davis,Trustee,Brandeis University,,,,181.0,,,6902469.0,165015.0,True,,,,Trustee
Donald G. Drapkin,Trustee,Brandeis University,,Brandeis 1968 BA; Columbia LLB,,182.0,,,6902469.0,165015.0,True,,,,Trustee
Meyer G. Koplow,Trustee,Brandeis University,,Brandeis 1972 BA; NYU 1976 JD,,182.0,,,6902469.0,165015.0,True,,,,Trustee
Phyllis Redstone,Trustee,Brandeis University,,,,182.0,,,6902469.0,165015.0,True,,,,Trustee
Henry J. Aboodi,Trustee,Brandeis University,,Brandeis 1971,,181.0,,,6902469.0,165015.0,True,,,,Trustee
Alex Barkas,Trustee,Brandeis University,,Brandeis 1968 BA,,181.0,,,6902469.0,165015.0,True,,,,Trustee
Rhonda S. Zinner,Trustee,Brandeis University,,,,182.0,,,6902469.0,165015.0,True,,,,Trustee
Debra L. Lee,Trustee,Brown University,,"Brown 1976 AB; Harvard 1979 JD, 1980 MP","Chairman and Chief Executive Officer, Black Entertainment Television, IncOne BET Plaza, 1235 W Street, NE, Washington, DC 20018-1211",187.0,,,27804330.0,217156.0,True,,,,Trustee
Thomas J. Tisch,Chancellor,Brown University,,Brown 1976 BA; NYU 1979 JD,"Managing Partner, Four Partners",187.0,,,27804330.0,217156.0,True,,,,Board President
