Name,Position,Institution,SubInstitution,Education,Other Affiliation,page,Career,Notes,AffiliationId,carnegie_id,PrimarySample
Joseph Serra,Trustee,Albion College,,,,123.0,,,45644089,168546,False
Thomas C. Shearer,Trustee,Albion College,,,,123.0,,,45644089,168546,False
Richard M. Smith,Trustee,Albion College,,Albion BA; Columbia 1970 MS,,123.0,,,45644089,168546,False
William K. Stoffer,Trustee,Albion College,,,"Affiliation: Chief Executive Officer, Albion Machine and Tool Company",123.0,,,45644089,168546,False
Paul D. Tobias,Trustee,Albion College,,,"Affiliation: Chief Executive Officer, Mackinac Partners LLC",123.0,,,45644089,168546,False
John N. Vournakis,Trustee,Albion College,,,"Affiliation: Vice President. Research and Development, Marine Polymer Technologies",123.0,,,45644089,168546,False
James M. Wilson,Trustee,Albion College,,,,123.0,,,45644089,168546,False
Jess Womack,Trustee,Albion College,,,,123.0,,,45644089,168546,False
Charles M. Edmondson,President,Alfred University,,"Mississippi BA, MA; Florida State PhD",,124.0,,,49502546,188641,False
William M. Hall,Provost (Acting),Alfred University,,"SUNY (Geneseo) BA; Syracuse MA, PhD",,124.0,,,49502546,188641,False
Susan R. Strong,Associate Provost,Alfred University,,Wisconsin BA; SUNY (Geneseo) MLS; Rochester PhD,,124.0,,,49502546,188641,False
Joyce Rausch,"Vice President, Business and Finance and Treasurer",Alfred University,,,,124.0,,,49502546,188641,False
Wendy Beckemeyer,"Vice President, Enrollment Management",Alfred University,,"Cal Lutheran BA, MBA",,124.0,,,49502546,188641,False
Kathleen H. Woughter,"Vice President, Student Affairs and Dean of Students (Acting)",Alfred University,,SUNY (Geneseo) 1989 BS; Alfred 1993 MS,,124.0,,,49502546,188641,False
Michael E. Hyde,"Vice President, University Relations",Alfred University,,"Missouri AB, MEd",,124.0,,,49502546,188641,False
Robert K. Bitting,"Associate Vice President, Academic Research, Planning and Administration",Alfred University,,Thiel BA; Alfred MSEd; SUNY (Buffalo) PhD,,124.0,,,49502546,188641,False
Arolana Meissner,"Assistant Vice President, Information Services and University Librarian",Alfred University,,Ripon; Maine MLS,,124.0,,,49502546,188641,False
Scott Hooker,"Director, Admissions",Alfred University,,,,124.0,,,49502546,188641,False
Susan C. Goetschius,"Director, Communications",Alfred University,,,,124.0,,,49502546,188641,False
Lana Meissner,"Director, Computer Services",Alfred University,,,,124.0,,,49502546,188641,False
Pat Schwartz,"Director, Safety, Security and Telecommunications",Alfred University,,,,124.0,,,49502546,188641,False
Adrian Morling,"Assistant Director, Information Technology Services",Alfred University,,,,124.0,,,49502546,188641,False
Laura J. Drake,Corporation Secretary,Alfred University,,,,124.0,,,49502546,188641,False
David G. Martin,Dean,Alfred University,College of Business,Long Island 1974 BA; Western Illinois 1981 MBA; St Louis U 1991 PhD,,124.0,,,49502546,188641,False
Lori Hollenbeck,Director. MBA Program,Alfred University,College of Business,,,124.0,,,49502546,188641,False
Joseph S. Lewis III,Dean,Alfred University,"New York State College of Ceramics, School of Art and Design",Hamilton BA; Maryland Inst Art MFA,,124.0,,,49502546,188641,False
Alastair Cormack,Dean,Alfred University,School of Engineering,Cambridge (UK) BA; U Wales (UK) MS. PhD,,124.0,,,49502546,188641,False
William M. Hall,Dean,Alfred University,College of Liberal Arts and Sciences,,,124.0,,,49502546,188641,False
Alastair Cormack,Director,Alfred University,The Graduate School,,,124.0,,,49502546,188641,False
Robert H. Benmosche,Trustee,Alfred University,,Alfred 1966 BA,,124.0,,,49502546,188641,False
Gene M. Bernstein,Trustee,Alfred University,,,"Principal, Northville Industries",124.0,,,49502546,188641,False
Stephen M. Chaleff,Trustee,Alfred University,,,,124.0,,,49502546,188641,False
Michele R. Cohen,Trustee,Alfred University,,,,124.0,,,49502546,188641,False
F. Peter Cuneo,Trustee,Alfred University,,,"Chairman, Cuneo and Co., Marvel Enterprises, Inc",124.0,,,49502546,188641,False
Robert B. Daggett,Trustee,Alfred University,,,"Chairman, Smethport Specialty Company",124.0,,,49502546,188641,False
Ronald C. Di Liddo,Trustee,Alfred University,,,,124.0,,,49502546,188641,False
John R. Fahey,Trustee,Alfred University,,,,124.0,,,49502546,188641,False
Joshua A. Fierer,Trustee,Alfred University,,,"Pathologist, University Pathologist, Inc",124.0,,,49502546,188641,False
"Terry S. Galanis, Jr",Trustee,Alfred University,,,,124.0,,,49502546,188641,False
Leslie J. Gelber,Trustee,Alfred University,,,"President and Chief Operating Officer, Caithness Energy 565 Fifth Avenue, 29th Floor, New York, NY 10017",124.0,,,49502546,188641,False
Frederick W. Gibbs,Trustee,Alfred University,,,"Attorney, Gibbs & Gregory",124.0,,,49502546,188641,False
Jay L. Haberland,Trustee,Alfred University,,Alfred: Northeastern,,124.0,,,49502546,188641,False
Thomas R. Hinman,Trustee,Alfred University,,,"Vice President and General Manager, Diesel Technologies, Corning Incorporated One Riverfront Plaza, Corning, NY 14831-0001",124.0,,,49502546,188641,False
James M. Jordan,Trustee,Alfred University,,,Architect. James Jordan Associates,124.0,,,49502546,188641,False
Charles P. Joyce,Trustee,Alfred University,,,"President, Otis Eastern Service, Inc",124.0,,,49502546,188641,False
Elizabeth A. Judson,Trustee,Alfred University,,,,124.0,,,49502546,188641,False
Erick J. Laine,Trustee,Alfred University,,,"Chairman of the Board, Alcas Corporation 1116 East State Street, Olean, NY 14760",124.0,,,49502546,188641,False
Jeffrey S. Maurer,Trustee,Alfred University,,,"Chairman and Chief Executive Officer, Neuberger Berman Trust Company, N.A 605 Third Ave., New York, NY 10158-3698",124.0,,,49502546,188641,False
Robert R. McComsey,Chairman,Alfred University,,,,124.0,,,49502546,188641,False
Robert K. Meltzer,Trustee,Alfred University,,,,124.0,,,49502546,188641,False
Victoria Meyer,Trustee,Alfred University,,,"Partner, PricewaterhouseCoopers LLP, PricewaterhouseCoopers 400 Campus Drive, Florham Park, NJ 07932 de",124.0,,,49502546,188641,False
David J. Miller,Trustee,Alfred University,,Alfred 1966 BA: Syracuse 1969 JD,,124.0,,,49502546,188641,False
Marlin Miller,Trustee,Alfred University,,,,124.0,,,49502546,188641,False
Joel P. Moskowitz,Trustee,Alfred University,,,"President and Chairman of the Board, Ceradyne. Inc",124.0,,,49502546,188641,False
Albert E. Paladino,Trustee,Alfred University,,,,124.0,,,49502546,188641,False
Robert H. Perlman,Trustee,Alfred University,,,,124.0,,,49502546,188641,False
Susan Vitch Rozak,Trustee,Alfred University,,,,124.0,,,49502546,188641,False
Ruth H. Scott,Trustee,Alfred University,,,,125.0,,,49502546,188641,False
Lance T. Shaner,Trustee,Alfred University,,,,125.0,,,49502546,188641,False
Gloria H. Spivak,Trustee,Alfred University,,,,125.0,,,49502546,188641,False
Robert Welter,Trustee,Alfred University,,,,125.0,,,49502546,188641,False
Richard J. Cook,President,Allegheny College,,"Michigan 1969 BS; Princeton 1973 MA, 1973 PhD","Chairman, Chemistry Department, Kalamazoo College; Chairman, Division of Natural Sciences and Mathematics, Kalamazoo College; Member, Working Group on Waste Incineration, United States Congressional Office of Technology Assessment; Vice Chairman, Toxic Substance Control Commission, State of Michigan; Gubernatorial Appointee Environmental Science Board. State of Michigan; Provost, Kalamazoo College",125.0,,,120506574,210669,False
Sandra DuChene,Assistant,Allegheny College,,,,125.0,,,120506574,210669,False
David W. Mcinally,Secretary of the College,Allegheny College,,,,125.0,,,120506574,210669,False
John McCandless,"Vice President, Development",Allegheny College,,"Akron 1983 BS, 1987 MA",,125.0,,,120506574,210669,False
W. Scott Friedhoff,"Vice President, Enrollment",Allegheny College,,"Cornell 1978 BS; Iowa 1985 MA, 1988 PhD",,125.0,,,120506574,210669,False
Marcus F. Buckley,"Vice President, Finance and Administration",Allegheny College,,Massachusetts 1973 BA,,125.0,,,120506574,210669,False
Linda C. DeMeritt,Dean of the College,Allegheny College,,Michigan State 1975 BA; Illinois 1977 MA; Michigan State 1982 PhD,,125.0,,,120506574,210669,False
Joseph J. DiChristina,Dean of Students,Allegheny College,,Beloit 1987 BS; Akron 1996 MA,,125.0,,,120506574,210669,False
Phil Foxman,"Director, Alumni Affairs",Allegheny College,,Allegheny 1990 BA,,125.0,,,120506574,210669,False
Linda Wetsell,"Director, Budget and Treasury Management",Allegheny College,,Thiel 1983 BA,,125.0,,,120506574,210669,False
Vacant,"Director, Career Services",Allegheny College,,,,125.0,,,120506574,210669,False
Pamela Todd Fox,"Director, Development Resources",Allegheny College,,Albion 1971 AB,,125.0,,,120506574,210669,False
Linda G. Bills,"Director, Library",Allegheny College,,UC Berkeley 1968 BA; Hawaii 1969 MA; Case Western 1972 MA,,125.0,,,120506574,210669,False
Barbara Steadman,"Director, Public Affairs",Allegheny College,,North Dakota 1999 BA,,125.0,,,120506574,210669,False
Brian Rose,"Director, Sports Information",Allegheny College,,Bethany (WV) 1998 BA,,125.0,,,120506574,210669,False
Ellen Kauffman,"Director, Student Activities",Allegheny College,,Ohio Northern 1996 BA; Ohio State 1998 MA,,125.0,,,120506574,210669,False
Martin D. Ahl,Controller,Allegheny College,,Thiel 1970 BA,,125.0,,,120506574,210669,False
John P. Colatch,Chaplain and Campus Pastor,Allegheny College,,West Virginia Wesleyan 1976 BA; Duke 1979 MDiv; Duquesne 1987 MSEd,,125.0,,,120506574,210669,False
George W. Bashore,Trustee,Allegheny College,,,,125.0,,,120506574,210669,False
Ronald R. Beegle,Trustee,Allegheny College,,,,125.0,,,120506574,210669,False
Alice S. Bierer,Trustee,Allegheny College,,,,125.0,,,120506574,210669,False
Willow Wilcox Brost,Trustee,Allegheny College,,,,125.0,,,120506574,210669,False
"William H. Brown, Jr.",Trustee,Allegheny College,,,,125.0,,,120506574,210669,False
Sandra McLaughlin Byers,Trustee,Allegheny College,,,,125.0,,,120506574,210669,False
Thomas S. Chen,"Managing Director and Head Diversified Financial Services, Financial Institutions Group, Banc of America Securities LLC",Allegheny College,,Allegheny 1989; Kellogg,,125.0,,,120506574,210669,False
Gayland B. Cook,Trustee,Allegheny College,,,,125.0,,,120506574,210669,False
Richard J. Cook,President and Trustee,Allegheny College,,,,125.0,,,120506574,210669,False
Ann Simakas Degenhart,Trustee,Allegheny College,,,,125.0,,,120506574,210669,False
Thomas T. Frampton,Trustee,Allegheny College,,,,125.0,,,120506574,210669,False
Ann Jones Gerace,Trustee,Allegheny College,,,,125.0,,,120506574,210669,False
Gregory Greenleaf,"President, Walter J. Greenleaf Corporation",Allegheny College,,,,125.0,,,120506574,210669,False
William I. Jack,Trustee,Allegheny College,,,,125.0,,,120506574,210669,False
Robert A. Marchman,"Senior Vice President, Enforcement. New York Stock Exchange, Inc11 Wall Street. New York, NY 10005",Allegheny College,,Allegheny 1980; Pennsylvania JD,,125.0,,,120506574,210669,False
D. Bruce Mcindoe,Trustee,Allegheny College,,,,125.0,,,120506574,210669,False
Laurence A. Merriman,Trustee,Allegheny College,,,,125.0,,,120506574,210669,False
Isabelle Crabb Moss,Trustee,Allegheny College,,,,125.0,,,120506574,210669,False
Christine Scott Nelson,Trustee,Allegheny College,,,,125.0,,,120506574,210669,False
"John H. Niles, Jr.",Trustee,Allegheny College,,Allegheny 1954,,126.0,,,120506574,210669,False
Martin Pfinsgraff,Trustee,Allegheny College,,Allegheny 1959,,126.0,,,120506574,210669,False
"John C. Phillips, Jr",Trustee,Allegheny College,,Allegheny 1977,,126.0,,,120506574,210669,False
Thomas M. St. Clair,Trustee,Allegheny College,,Allegheny 1956,,126.0,,,120506574,210669,False
Ferd J. Sauereisen.,Trustee,Allegheny College,,Allegheny 1957,,126.0,,,120506574,210669,False
Mary E. Sceiford.,Trustee,Allegheny College,,Allegheny 1957,,126.0,,,120506574,210669,False
Louise P. Scibetta,Trustee,Allegheny College,,Allegheny 1957,"Career: President and Chief Executive Officer, New Jersey Hospital Association",126.0,,,120506574,210669,False
M. Peter Scibetta,Trustee,Allegheny College,,Allegheny 1954,"Career: Founder and Chief Executive Officer, Regional Cancer Center",126.0,,,120506574,210669,False
The Honorable Raymond P. Shafer,Trustee,Allegheny College,,Allegheny 1938,"Career: Governor, State of Pennsylvania; Of Counsel, Dunaway & Cross",126.0,,,120506574,210669,False
Dag J. Skattum.,Trustee,Allegheny College,,Allegheny 1984,,126.0,,,120506574,210669,False
"Robert L. Smith, Jr",Trustee,Allegheny College,,Allegheny 1973,,126.0,,,120506574,210669,False
William P. Steffee,Trustee,Allegheny College,,Allegheny 1957,,126.0,,,120506574,210669,False
Hayes C. Stover,Trustee,Allegheny College,,Allegheny 1962 AB; Harvard 1965 LLB,,126.0,,,120506574,210669,False
Sherry G. Strong,Trustee,Allegheny College,,Allegheny 1964,,126.0,,,120506574,210669,False
Marvin Suomi,Trustee,Allegheny College,,,,126.0,,,120506574,210669,False
Arthur Tepper,Trustee,Allegheny College,,Allegheny 1958,,126.0,,,120506574,210669,False
Willard J. Tillotson.,Trustee,Allegheny College,,Allegheny 1952,,126.0,,,120506574,210669,False
"William H. Timbers, Jr",Trustee,Allegheny College,,Allegheny 1972,,126.0,,,120506574,210669,False
Patricia Bush Tippie,Trustee,Allegheny College,,Allegheny 1956,,126.0,,,120506574,210669,False
Robert A. Vukovich,Trustee,Allegheny College,,Allegheny 1965,,126.0,,,120506574,210669,False
Robert C. Woodworth,Trustee,Allegheny College,,Allegheny 1969,,126.0,,,120506574,210669,False
Geoffrey M. Cox,President (Interim),Alliant International University,,Chicago PhD,,126.0,,,126533617,110468,False
Erin Hargarten,Assistant,Alliant International University,,,E-mail: ehargarten@alliant.edu,126.0,,,126533617,110468,False
Rodney Lowman,"Provost and Vice President, Academic Affairs (Interim)",Alliant International University,,,,126.0,,,126533617,110468,False
Josefina Baltodano,"Executive Vice President, Strategic Planning and Advancement",Alliant International University,,,,126.0,,,126533617,110468,False
Eric Gravenberg,"Vice President, Marketing and Enrollment Management",Alliant International University,,,,126.0,,,126533617,110468,False
Freida Brown,"Vice Chancellor, USIA-Africa",Alliant International University,,,,126.0,,,126533617,110468,False
Susanne Wagner,"Executive Director, Mexico City",Alliant International University,,,,126.0,,,126533617,110468,False
Mink Stavenga,Dean (Acting),Alliant International University,College of Arts and Sciences,,,126.0,,,126533617,110468,False
Mink Stavenga,Dean,Alliant International University,United States International College of Business,,,126.0,,,126533617,110468,False
Karen Schuster Webb,Dean,Alliant International University,School of Education,,,126.0,,,126533617,110468,False
Herbert Baker,Dean (Acting),Alliant International University,College of Organizational Studies,,,126.0,,,126533617,110468,False
Jean Lau Chin,Dean,Alliant International University,California School of Professional Psychology,Brooklyn; Teachers Col Columbia U,,126.0,,,126533617,110468,False
Dawn Alley,Trustee,Alliant International University,,,,126.0,,,126533617,110468,False
Daniel Boggan,Vice Chairman,Alliant International University,,,,126.0,,,126533617,110468,False
John Coughlin,Trustee,Alliant International University,,,,126.0,,,126533617,110468,False
Geoffrey M. Cox,President and Ex Officio Trustee (Interim),Alliant International University,,,,126.0,,,126533617,110468,False
Karen McLean Donaldson,Trustee,Alliant International University,,,,126.0,,,126533617,110468,False
